titles,authors,result,percent,images
"Virgem com o Menino Jesus, 1310-20",Maestro di San Martino alla Palma,woman,0.6873936653137207,https://assets.masp.org.br/uploads/collection/JqjeXAyxlCKbuYDhvzN3y9mYb3FuexHb.jpg
"George IV como príncipe-regente com as insígnias da Ordem da Jarreteira, Sem data",Thomas Lawrence,man,0.4428340792655945,https://assets.masp.org.br/uploads/collection/Mx85Ip5E0KKUeUxK2jxPb1M9Ivof78i4.jpg
"Cena de café (retrato de Benito Mussolini?), Sem data",John Henri Deluc,many people,0.3842352330684662,https://assets.masp.org.br/uploads/collection/ZRG2nxW0MzoFMkp3o73ljOLC5cTZoA7B.jpg
"Perto do Sena, Sem data",Jean-Constant-Raymond Renefer,no_people,0.48538658022880554,https://assets.masp.org.br/uploads/collection/yM3aXpG5KcUGZrV4ljDIixl9JLXeTk7E.jpg
"Paisagem de montanha, Sem data",Augustin Salinas y Teruel,no_people,0.46968501806259155,https://assets.masp.org.br/uploads/collection/VcLbsSOZvSh8a5yHi7clyp5buPBDpyiW.jpg
"Pescadores da Bretanha, Sem data",Enrique Martínez Cubells,woman,0.2939577102661133,https://assets.masp.org.br/uploads/collection/cekD4UZONiz6XDHeDZexCztj0FaoUpXP.jpg
"Raquel Meller no relicário, Sem data",Carlos Vázquez,woman,0.8831425309181213,https://assets.masp.org.br/uploads/collection/khh5JjnNjLMXCgHn4W5V3NkPB6FaLixr.jpg
"Marinha com veleiros, Sem data",Erwin Günter,no_people,0.3580792248249054,https://assets.masp.org.br/uploads/collection/wU1C6UNcazq6hVvE7hIgLcRi25sMkZKQ.jpg
"Sol sobre a Bahia, Sem data",Wolf Reuther,no_people,0.2894872725009918,https://assets.masp.org.br/uploads/collection/z3HZua71CTS8l741EJmDZ6UPrkGk883V.jpg
"Pós-escrito – A guerra secreta de Josephine Baker, Sem data",R. B. Kitaj,no_people,0.4426102638244629,https://assets.masp.org.br/uploads/collection/E8l7KeVAzZPDSD3lM4lZxed8vhTjYeN4.jpg
"Três prelados (ou as festas natalinas), Sem data",Juan Pablo Salinas,no_people,0.36632347106933594,https://assets.masp.org.br/uploads/collection/o1QiOtt0LFNNcgE8uy5Suyk593Rl2gkc.jpg
"Guarda real inglesa a cavalo, Sem data",Paul Maze,no_people,0.4864506423473358,https://assets.masp.org.br/uploads/collection/ctewi3tRSUbdWPxqVNg9WyKqUu9N6EZ2.jpg
"Parada da guarda real inglesa em Londres, Sem data",Paul Maze,many people,0.507366955280304,https://assets.masp.org.br/uploads/collection/jrnu9MscpqYFu0kHA4VmsMMw2rYpcrYK.jpg
"Veados no parque de Boughton, Sem data",Paul Maze,no_people,0.7695285677909851,https://assets.masp.org.br/uploads/collection/H5aS29tdTZ4iwVNSK6m26VNAisGXxLtf.jpg
"A desolada, Sem data",Pedro Weingärtner,woman,0.5017061829566956,https://assets.masp.org.br/uploads/collection/e79xopNrdrypcIkeDe0MmBrbucFUp4N3.jpg
"Retrato de senhora, Sem data",Jean-Gabriel Domergue,woman,0.8448002338409424,https://assets.masp.org.br/uploads/collection/sXxsZpYuIkv6mwtWTg2mgefVVNoiL5He.jpg
"Autorretrato, Sem data",Jorge Mori,man,0.3541358411312103,https://assets.masp.org.br/uploads/collection/ho8B9DyVUqRqzMtAqObldkcymeZyiOcG.jpg
"Monsaraz, Portugal, Sem data",Sergio Telles,no_people,0.39060738682746887,https://assets.masp.org.br/uploads/collection/QEa9vo7vyXzjNVnnu2CWfLKFxp7wvcYQ.jpg
"Índios atravessando um riacho, Sem data",Agostino Brunias,many people,0.35797348618507385,https://assets.masp.org.br/uploads/collection/BAAS4GEhJF5tHQFbURXyjjt0vyZgCvQK.jpg
"Oxosse na sua caçada, 1952",Rafael Borjes de Oliveira,no_people,0.6954905390739441,https://assets.masp.org.br/uploads/collection/9ndFA6h8fdie10uIg8dFzyD6HDZ1zdLc.jpg
